x;y;f(x,y)
1.651635749860322910e-01;-6.575355226536103714e-01;6.135029505823103024e-01
6.595827021726146100e-01;-4.243072350553824812e-01;7.198656255640824009e-01
8.488438592351417178e-01;-1.535085625771001272e+00;9.844085027889463158e-01
-1.283040538317589796e+00;3.402534239467605026e-01;9.759176401509044307e-01
1.214954478995722287e+00;-1.093064482948796101e+00;9.923974101692042415e-01
-4.699300967243837945e-01;-1.890143456304999692e+00;9.279684518086722678e-01
1.690439495619932231e+00;-9.491227904287518058e-01;9.341965391741490210e-01
-3.033153401560184648e-01;-1.006324008876566367e+00;8.637721181608962739e-01
5.914020242052138165e-01;-1.660746490219175975e-01;5.733619197117961752e-01
-1.318521051790546128e+00;-1.556096124191197028e+00;8.895725788074481111e-01
9.986308043021625558e-01;8.392645211116467330e-01;9.546852128409760718e-01
-1.380768147005910329e+00;1.171293946317750301e+00;9.667202338501639236e-01
9.349202884246654577e-02;-1.765513935797693446e+00;9.972418819082007335e-01
1.764382823882126416e+00;-1.071019156276635353e+00;8.792574224787961246e-01
5.033645906366883693e-01;-4.740193897334119555e-01;6.573286746488649079e-01
-1.598626901367249165e+00;-1.884268949284803707e+00;6.258772294146255355e-01
-9.397283515925374253e-01;-1.970440504829582551e-01;8.102058307920215752e-01
-1.324911937602667678e+00;-3.774039083908178327e-01;9.831586256543337621e-01
-4.693541043746445318e-01;1.141552398431998405e+00;9.388372142343118787e-01
-1.588037698020464461e+00;1.287689719232909979e+00;8.991503905336630798e-01
-1.829297618798754854e+00;-1.169084407298963679e+00;8.291519092503848443e-01
1.625078667620716733e+00;-9.449906765760269778e-01;9.523958707417669034e-01
-1.419863853251757124e+00;1.773230169723638117e+00;7.692584171200840260e-01
7.680837547837584545e-01;-1.003153603275456884e+00;9.490677895578087941e-01
1.936840671222417765e+00;-6.947355376824542184e-01;8.779960860628498454e-01
-1.454418356755218245e+00;-1.486232329533002439e+00;8.776658885687406153e-01
-1.949657153431327838e+00;-1.327741830337996642e+00;7.075524541182017790e-01
-4.171452844946208494e-01;-6.715484266199238661e-01;7.210742427022062140e-01
7.628974711692522170e-01;-3.328918639135824975e-02;6.579244463130552445e-01
1.601772674313749700e+00;-5.519911946665061464e-01;9.984350011743435838e-01
-1.663565096486564254e+00;6.811520103294408379e-01;9.744822787316160806e-01
-1.435785041762338121e+00;1.539144440913104983e+00;8.631533272957555569e-01
3.336878933484825893e-01;1.973933067309253886e+00;8.907376344142742264e-01
8.413677385274236364e-01;8.715033599880586124e-01;9.285776229240499946e-01
-1.841590383545057996e+00;-1.790486196668902519e+00;5.470501885653609175e-01
-1.590060691131883974e+00;-1.664208097865991665e+00;7.555326943756803804e-01
9.358952235649811158e-01;1.378136223978640107e+00;9.933683505974596484e-01
-1.167896274505225040e+00;-2.832741183962679266e-01;9.336801553973633760e-01
-1.334277726673824827e+00;5.164573389847397777e-01;9.828858886633690117e-01
4.565800437457236960e-01;1.634155947011700860e+00;9.997918809333585788e-01
-1.637944684504051729e+00;-4.412329414122617699e-01;9.976664554875984692e-01
-7.967210103822237599e-01;-2.357340524936990533e-02;6.796625902627227989e-01
-8.177277286330206785e-01;-1.528373263605644183e+00;9.904083111369257342e-01
-2.489627605613300432e-01;1.002535670523946543e+00;8.530600870615674403e-01
1.823525344168807738e+00;-1.644436953194396089e+00;6.354884822983527526e-01
-3.708588296751740288e-01;-1.398612754355701426e+00;9.992629185137453796e-01
-4.333615541120789949e-01;1.202092535012748264e+00;9.590186229148565111e-01
-8.701039668574668262e-01;2.515806975253647160e-01;7.884150621463741349e-01
7.462517849799272796e-01;-3.054789953476797493e-01;7.229461308786375717e-01
-8.711831247336254691e-02;4.862490058133945858e-01;4.550852636170522603e-01
1.202600770985541079e+00;5.666242182097396274e-01;9.657027152255994729e-01
4.769441808498116053e-01;6.948726555886532985e-01;7.584790332296844628e-01
-1.601081973825865479e+00;1.682448533493182463e+00;7.383926898011800022e-01
-7.630182425280693792e-01;1.797127721928902577e+00;9.353540342798242202e-01
8.542284095043686243e-01;-1.922526142685395456e+00;8.551992249220955467e-01
1.178069624430754470e+00;-1.459027257345346662e-01;9.234461291575523090e-01
1.644475823293694017e+00;5.720883690573224101e-01;9.900161593999339260e-01
1.464473282470286186e+00;1.247126895253218848e+00;9.358960637142039740e-01
-1.730134373092632405e+00;1.003522758767288803e+00;9.080106818948999736e-01
-1.036152408089267674e+00;-6.528401834940744664e-01;9.373723274947194373e-01
-1.163915923738996216e+00;7.591708003719888076e-01;9.781133059620615855e-01
1.169583250778607919e+00;-1.486666584847263106e+00;9.465971570808999758e-01
-2.710727672753399098e-01;-1.934398318107959369e-01;3.549591591916886335e-01
-1.180133829634021581e+00;1.518906064736146089e+00;9.375976821389991889e-01
-1.227692165894799903e+00;-3.046722562972878912e-01;9.537696721222640450e-01
-2.823078972806647435e-01;-1.102112477831011184e+00;9.043844688964547407e-01
-1.526709909196432235e+00;8.377842663176942040e-01;9.839838998651759816e-01
3.173787043543541131e-02;-1.984985999268270351e+00;8.953168145764563990e-01
1.847667068229724485e+00;7.051135188587682734e-01;9.167955715969948738e-01
-4.891153087627380103e-01;-3.559579704127200372e-01;5.876616648949628541e-01
-2.566499866793181539e-02;1.102543522559098932e+00;8.765648708715548798e-01
-1.695336102416448831e+00;4.259933642620272742e-01;9.866553673038681582e-01
-1.491120145388746820e-02;1.598085575239722722e-01;1.614005697621971325e-01
8.561843705938043669e-01;1.084551261155562774e+00;9.773329197914016886e-01
8.854722004894486354e-01;-2.190693163657391196e-01;7.798241689331107951e-01
1.042506557873768003e-01;4.649852290798928145e-01;4.452358502572510424e-01
1.500470705789091586e+00;1.382802530889701398e+00;8.946189173894796287e-01
-4.877842222234924918e-01;1.402301923410904205e+00;1.004506908413095756e+00
-1.660695746596990929e+00;1.654049068813614465e+00;7.266400991109954743e-01
6.197404935627797151e-01;7.524753501656902266e-01;8.329501952283465682e-01
3.127329778856586806e-01;-1.899118082221285864e+00;9.273213463033004311e-01
-2.279631654000420227e-01;8.920063601262251396e-02;2.514980978970787207e-01
-2.439969070181779998e-02;-8.173958952311068948e-01;6.929504498758957132e-01
-1.402199984018778878e+00;-1.141642210942342750e+00;9.659072331009693757e-01
2.963930487896671018e-01;-1.271300915395082498e+00;9.659012356948722955e-01
-1.651339758555274262e+00;-1.107212258952428918e+00;9.151800570952616232e-01
4.894642676014755445e-01;-1.749212436772681123e+00;9.736064553461245552e-01
1.602660155649008544e+00;-2.392697978493742994e-01;1.010444719795596580e+00
-1.496791306291840318e+00;1.848675617680472172e+00;6.949480301832837714e-01
1.710836453835774762e+00;9.910952420714527200e-01;9.247964633760107356e-01
4.417005598528658261e-01;-4.323239659714905869e-01;6.010009637400558491e-01
-8.720896550441881168e-01;3.890841804752644961e-01;8.199486158121906954e-01
-5.127423092473035737e-01;-8.521961144900820351e-01;8.390242512295167376e-01
1.075368477406780432e+00;-7.180648640595199694e-02;8.696249757079312914e-01
1.744881655801032938e+00;6.815588667624474795e-01;9.586561561494373329e-01
-1.363801946768303797e+00;1.907512080276493105e+00;7.210183169701438466e-01
5.050531011483836430e-01;-1.300295318098370512e+00;9.850811070513223466e-01
1.917123804133384457e+00;1.309447134697124149e+00;7.359285045656004387e-01
1.971884012840174005e+00;-7.539412069666870941e-01;8.513943613252343834e-01
-1.556402356010396559e+00;1.474332236754182457e+00;8.438471283724852112e-01
-4.337173872041515388e-01;1.044406294620436881e-02;3.870616568627170406e-01
3.045285567123579007e-01;-1.123724565263309660e+00;9.173051341351008414e-01
1.291440172160521982e+00;-5.585376067361473851e-01;9.838368775549560796e-01
1.628545922590236561e+00;5.026716802486030922e-01;9.939222522254373970e-01
-3.947705569069617226e-01;-1.737667168594177358e+00;9.825502028915054087e-01
-1.581599908105910668e+00;-1.648591244553871515e+00;7.591605067520247330e-01
7.943964769727989150e-01;-1.862173766499994887e+00;8.942047621106452571e-01
1.745062906318835871e+00;5.802408053204350935e-01;9.670325122580898380e-01
1.644604456827138517e+00;-8.546198891333687264e-01;9.600031940958113630e-01
-1.046208084511115466e+00;1.202902642813166167e-01;8.557459978039767545e-01
1.327021197138963604e+00;-2.718786401196870983e-02;9.738084724974646056e-01
1.155837649223180108e+00;-1.511024433261173527e+00;9.448360431271908277e-01
1.738825252224525553e+00;-1.570190071918737829e+00;7.225262873262385810e-01
6.506513068921098153e-01;7.666455170748465164e-02;5.822967455827277039e-01
7.761759769340357273e-01;3.235178295860392517e-01;7.464010700779808438e-01
6.391991329007522538e-01;1.903988099511927601e+00;9.027617042671242098e-01
1.318218879855407533e+00;2.103119595565079436e-01;9.746168615442841743e-01
1.984566511424024071e-01;-1.590087977531640551e+00;1.016171820408083848e+00
1.330886627446937531e+00;1.662641743999547561e+00;8.510473806971062816e-01
-6.627922928343887854e-01;1.485709813864438011e+00;9.978089284100460921e-01
1.969691512531332123e+00;-7.544489303708310501e-01;8.524572805663382935e-01
6.865661530894007214e-02;4.165886247660193220e-01;3.927604406408448101e-01
-6.851388395899631334e-01;1.445966659499474893e+00;1.002618808311722454e+00
8.211790818607553888e-01;7.590188321725213072e-01;8.965977174940952255e-01
-1.824499385645092175e+00;-1.756809154548846230e-01;9.630654635752321502e-01
-1.261457277412484146e+00;-1.023799631047234371e+00;9.909285739618596267e-01
5.107170718515861019e-01;-1.171525522270981501e+00;9.567250115885761463e-01
1.869915122612358704e+00;1.823165724337289184e+00;5.016182551202111872e-01
-1.710567661425224983e+00;-2.763221673030074044e-01;9.914102924915798587e-01
4.716009277306199010e-02;-8.922518096354368211e-01;7.544314139366993244e-01
1.658479118415283615e+00;-1.395957541565546300e+00;8.305545878126345816e-01
1.318401151179515285e+00;1.478258081336396135e+00;9.143675736910684693e-01
-1.591422274052012309e+00;-1.050885645879064079e+00;9.460227933717811899e-01
1.593422816697025457e+00;-1.224897925603471105e+00;9.039003063289040574e-01
-5.609070345950470937e-01;-1.903744037352042895e+00;9.077872704408589399e-01
-1.018121332411296098e+00;-1.087935619140839361e+00;9.893931100830626324e-01
-7.267944682545661728e-01;-1.550559677497901134e+00;9.904951564140750397e-01
5.476996257252713107e-01;-8.583886521476653542e-01;8.512116421528074239e-01
7.663245129444118398e-01;3.275404568026534236e-01;7.426463687562877558e-01
2.253128804928641316e-01;-5.796961859474922818e-01;5.844520141752308495e-01
-2.081975790251089364e-02;7.994647344577483494e-01;6.829889540233667899e-01
-1.207185185502713143e+00;-1.650323132548219718e+00;8.950567876763860786e-01
1.485438061739636773e+00;-1.634828365791961335e+00;8.090299393111535231e-01
-6.039623979905948126e-01;-7.434950490580076732e-01;8.209486626624100669e-01
1.914161469658399284e+00;-8.542252453544718627e-01;8.599746820080303999e-01
1.004752124776021383e+00;1.755709109745287044e+00;9.009147744529788504e-01
-1.870776234429119000e+00;-1.021621698027228575e+00;8.520541042433357193e-01
-1.389605279635237611e+00;-1.555095322760668530e+00;8.698575620875708125e-01
-5.044590255746372875e-02;1.324291132586578712e+00;9.727859554731809189e-01
6.460742974600330868e-01;-1.391780547436620719e+00;9.986800527974085684e-01
-1.318309187379228309e+00;-4.668122967964727366e-02;9.727912563489958808e-01
-9.896359337732540951e-02;1.849481343181436088e-02;1.128091370164353430e-01
1.093402935593645875e+00;8.374530197468263992e-01;9.726791053489959316e-01
1.342920728211868475e+00;-1.206639349430234098e-01;9.775457792863063711e-01
-1.873530603846584430e+00;-1.176182869964610855e+00;8.015517337400233089e-01
1.387918279044172198e+00;-1.074156574369785844e+00;9.823042690496621709e-01
-1.126470377663590927e+00;-1.837744843310477272e+00;8.342657965530934083e-01
8.466261250499300672e-01;6.787719618442795699e-01;8.871883275229573984e-01
-5.142374119618819961e-01;-1.326629935087250800e+00;9.899309842723609254e-01
-1.462072212849203190e+00;-3.789819599822377150e-01;1.005130176827207178e+00
-3.174582136207755312e-01;-4.582573685081952064e-01;5.499937963088977755e-01
6.989449242162582010e-02;-1.523846561948126066e+00;1.019757952307087878e+00
-1.860316039236894259e+00;2.268261218886116204e-01;9.504959989193834113e-01
-1.874420826850354160e+00;-1.957879877324467444e+00;4.099451253883840129e-01
1.698212941221659555e-01;2.704632745438892982e-01;3.356522106698913710e-01
4.159404981039198645e-01;9.791487348216003639e-01;8.752564639624151877e-01
-1.560387348351868653e+00;1.741268327827633300e+00;7.230347661393039527e-01
2.833780895337385530e-01;2.772323516555248446e-01;4.151663100383476968e-01
6.748288291212465317e-01;-1.207849007925312357e-01;6.185115421840171601e-01
-1.804697881238622958e+00;-1.768334200991175109e-01;9.731854705695777152e-01
-4.616392002234577241e-01;-1.209478748869059928e+00;9.626543929638312624e-01
-5.178538086831059317e-01;2.062284177607001112e-01;5.336125299738450067e-01
-7.751626001280254030e-02;-1.083158480204908791e-01;1.537684968895145499e-01
-1.480882786211430879e+00;-1.506686542494507286e+00;8.569544943139312254e-01
1.921632142075963223e+00;-2.960844864884877303e-01;9.195087771949725930e-01
-3.489834052445677237e-01;-6.196504171412233752e-01;6.629807980344589735e-01
1.676841704819877599e+00;-1.761318985997055719e-01;1.002520908296342883e+00
-1.807856697890212860e+00;-1.335684129838913492e+00;7.843804100570749283e-01
-1.851923347084264204e+00;9.836224693297475064e-01;8.634215454516396271e-01
1.647911350559310151e+00;1.316338022554353948e+00;8.597165032840458077e-01
4.899794191300927970e-01;1.691704046626631097e+00;9.901265561444971830e-01
6.800112368046589140e-01;-2.343997285863510527e-01;6.620605947267556024e-01
-7.058303141267878722e-01;-1.245733378521813428e+00;9.872589243972919038e-01
1.190885926088004254e+00;2.445106105763352744e-01;9.330991926499219158e-01
9.285908216438634177e-01;4.022246586395095136e-01;8.497418741493288907e-01
7.429552137466224337e-01;6.386343062103181367e-01;8.393446634304853049e-01
1.986618148147770047e+00;1.832053907640021517e+00;4.145683618461172282e-01
5.152777335512510604e-01;5.729465986752728668e-01;7.102728291508648706e-01
-1.416676990051970453e+00;-1.093551142120802400e+00;9.720194504313558470e-01
9.148903363822924462e-02;-2.403228260564249652e-02;1.088020378847985581e-01
3.496880059695421927e-01;-1.834145747779007962e-01;4.118354289761921860e-01
7.595809743776245071e-01;-7.424622860665501811e-01;8.753979573445533902e-01
1.560630926263402163e+00;1.939675816174959877e+00;6.090049492722262592e-01
1.910123057210710851e+00;-1.644154910162604288e+00;5.821763453504535946e-01
1.593584655042703968e+00;1.133089756570023532e+00;9.297196049185239008e-01
-1.188732594248187446e-01;6.620505710288284718e-01;6.035274038200438840e-01
1.557045107441918930e+00;-7.375857619188592729e-01;9.907627184087032246e-01
1.504564064264983791e-01;-7.124897006424504298e-01;6.501417498070450884e-01
9.185177499009502533e-01;1.989339494459248847e+00;8.037641121036540603e-01
-2.875384592660936711e-01;-1.963671309523333797e-01;3.634724968509916998e-01
9.475500199057846906e-01;4.441713358142060919e-01;8.638975618058118977e-01
1.378744820823785133e+00;1.087558475424898141e+00;9.810236701022612138e-01
1.340930100253099333e+00;-9.053340811812482514e-01;9.946993040260305730e-01
-1.351379285798118168e+00;-1.256657765295923213e+00;9.577052295216870181e-01
1.427324335740943528e+00;1.180901248934448144e+00;9.544140285525294365e-01
5.598161546577040681e-01;-1.521423487810896535e+00;1.004509617073164218e+00
1.801144638702509404e+00;1.797026458108454072e+00;5.649913001638902088e-01
3.087317755696616928e-01;-7.392232143278931744e-02;3.111901525716885275e-01
1.598666340721278889e+00;1.675572145152246950e+00;7.425770951457802971e-01
-5.714730670686742897e-01;-5.939482884370002047e-01;7.474981705091211515e-01
-7.382781279329826418e-01;3.108347857082494059e-02;6.371344367677836962e-01
-6.615502446845464846e-01;-7.330890183558858020e-01;8.382571067699390310e-01
-6.437324481777015883e-01;1.659797014247792468e-01;6.078182618849831131e-01
-1.549005665395645437e+00;6.190915564185721642e-01;1.001207306064804570e+00
-1.137121833962061235e+00;1.502618682082628165e+00;9.475734115738416730e-01
6.554962138686097894e-01;-1.358159507485807715e-01;6.115055899278122320e-01
-1.191115227435930457e-01;1.675257960538825142e+00;1.004050033855533819e+00
1.015991552303956436e+00;-5.971888372809228684e-01;9.215268877407570836e-01
-1.830638681470280194e+00;1.914441233281658050e+00;4.667423431492250252e-01
2.000893673511812132e-01;3.572238066256501199e-01;4.195659213784951325e-01
-1.933403890015052085e+00;5.118735629120019226e-02;9.210648020845475514e-01
-7.340582588701276556e-01;-1.850163482771793433e+00;9.101921643652997052e-01
1.724080356222009502e+00;-1.678287247380640945e+00;6.794203614348434117e-01
1.950064287776197336e+00;-1.856663908286100728e+00;4.222653811835463400e-01
1.178532073952223591e+00;-2.702993163187774606e-01;9.338142338648255381e-01
1.094147924437511410e+00;1.449234290609205278e+00;9.698770147703602573e-01
-6.181904668779614198e-02;-1.677040748907539847e+00;1.011673760582555648e+00
6.874960161099052947e-01;-1.138659907110985081e+00;9.701895032384536544e-01
-1.463548465383404995e+00;-1.969094044136555421e+00;6.345791572240414569e-01
-1.326252134042000819e+00;-1.656353698979446953e-01;9.762449846877262472e-01
1.945201099407764200e+00;1.287111278883272369e+00;7.297846351162737832e-01
-9.456797893298194424e-01;-1.241104523350964328e+00;9.895397980560479700e-01
-5.123419983958501511e-01;1.167399820937454535e+00;9.550994997008214193e-01
1.446371812647233579e+00;1.185283125268014270e+00;9.510610414136799751e-01
5.273217929298592566e-01;8.577776776398078340e-01;8.484868135120474664e-01
1.970318078014616781e-01;1.786759458602513284e+00;9.834236312884730991e-01
-1.197330242212240936e+00;-1.750737045688219862e+00;8.558831654818120915e-01
8.825070702463468919e-01;-1.826580667543995506e+00;8.929743693938528848e-01
1.669609673947420436e+00;-9.430598412328548008e-01;9.393649943699263760e-01
-1.903985271622606668e+00;-1.779054742389472477e+00;5.087750985840303608e-01
-1.733355588177465378e-01;1.392941293354858168e+00;9.970721450242527872e-01
1.436249578044234365e+00;5.696132299113618735e-01;9.987133577881932567e-01
-1.061300208102477605e+00;-1.652647411441089176e+00;9.225520010953642824e-01
-7.881251449235464612e-01;-6.393402086272899076e-01;8.533354401256757482e-01
-2.380633518174950503e-01;-1.334763409317775817e+00;9.828179613709507878e-01
9.111150524318740729e-01;1.739332699354014800e-01;7.877421584226906859e-01
1.967377466682552978e+00;1.293649335262975875e+00;7.096864431968686882e-01
-1.982211690883165289e+00;-1.086470800709906648e-01;8.867009560692155068e-01
1.334084864171649620e+00;-2.141019965421802063e-01;9.817649477911780664e-01
3.852940294827766898e-01;-7.139434504711941187e-01;7.332102071264526844e-01
9.149701752771299823e-01;1.553289162110146115e+00;9.747986222312537974e-01
-1.180065030302881013e+00;4.733717559866952307e-01;9.657255439200772562e-01
1.799920583814434316e+00;1.472407245440379597e+00;7.308696312039053566e-01
4.693167595486484878e-01;-1.314741596518005373e+00;9.858735744481139651e-01
1.125417440210704445e+00;-8.866086245556759060e-01;9.857489683007915060e-01
-1.428795588786306858e+00;8.963250577748866910e-01;9.953642191217062507e-01
-1.675965143774901911e+00;-3.231266806544912384e-01;9.978612874408016031e-01
-9.053755427697720570e-01;1.819622549967786274e+00;8.984503188707496646e-01
-4.250268987311303093e-01;-9.820995784643962168e-01;8.784660150442312743e-01
-1.960033193619499237e-01;-9.706800847281971123e-01;8.259564830885275377e-01
-3.700743534060659812e-01;-2.373805853947255073e-01;4.493724810325343544e-01
-6.138426175958868747e-01;9.671360287786208154e-01;9.096858358239231501e-01
-1.478121358538545760e+00;-1.707891621248918135e+00;7.790634985810341862e-01
-1.098677985865953222e+00;-1.685760702045039583e+00;9.009664827265680964e-01
1.418656018951877318e+00;3.396939888045125144e-05;9.998534242081802415e-01
-1.682495975504085362e+00;-5.719362663271310154e-02;1.006184928620891261e+00
3.842157798277678893e-01;-1.536232594897068982e+00;1.008202895154162615e+00
9.409378242838317696e-01;-1.221905355500132906e+00;9.954444487119966656e-01
-9.860284988996701472e-01;-9.945941566717788618e-01;9.786452878137948952e-01
-1.560737124707531454e+00;9.849596372485143192e-01;9.617434589938548273e-01
-6.042738026111491578e-01;-1.938428717935682943e+00;8.850160097003813009e-01
1.348558338135593893e+00;-1.880640964780450730e+00;7.376148057362069688e-01
2.104505866425556704e-01;1.113881816038686523e+00;8.970807736834326418e-01
1.619432863232786790e+00;6.655288905088698748e-01;9.876229929451322276e-01
-3.837978923911888884e-01;-9.475079823926937372e-01;8.509490825485468424e-01
1.696279625714133932e+00;-4.875700712589567942e-01;9.855083730747078441e-01
-1.100786918675905834e+00;-1.501622446674900857e+00;9.593417992309184461e-01
1.876518835014537867e+00;1.097303166127564289e+00;8.290380540298759593e-01
4.795556124711959356e-01;-6.574294693828353076e-02;4.482843659792757895e-01
-8.601095045598503575e-01;-1.480145167031210907e+00;9.900978154201802717e-01
6.648117032631981616e-01;8.712334099416016997e-01;8.901991710340676489e-01
-2.718510541710141837e-01;-4.594626737500639990e-01;5.270559763507846052e-01
1.082348328607745991e+00;-1.400261447905435386e+00;9.741358959236317006e-01
-1.096726673967571841e+00;-4.035019527048651078e-01;9.194720918323319170e-01
1.508863428252424477e+00;1.157383991407723300e-01;1.008113084900512435e+00
1.667567401231484503e+00;-4.085743634802962987e-01;9.928505644711089762e-01
-7.971903583076183075e-01;6.184356812361064826e-01;8.510424136638633508e-01
-1.108806851108089297e+00;-1.491530848986993174e+00;9.541931766338787035e-01
1.268011491641465760e+00;4.610953144171525686e-01;9.768273537552639718e-01
-7.486085375001607645e-01;-8.097681782353496338e-01;8.952027257106885960e-01
3.264272777384280566e-01;-3.247471545705558071e-01;4.714718417837331921e-01
-1.090570928998316980e+00;6.172389889769389626e-01;9.491506890545865494e-01
-1.369296451995776209e+00;-7.965895504285596118e-01;9.930297695178537110e-01
-1.209334938537032222e+00;1.118368641369763328e+00;9.864941709908217060e-01
-1.793589922717688800e+00;1.208112487580120575e+00;8.360588760994626112e-01
1.932507209462287712e+00;-1.924780358084860588e+00;3.885855149458622426e-01
-1.603152658031738120e+00;1.703502925698725967e+00;7.273015867247255573e-01
1.427374241405011901e+00;3.727648029901127202e-01;1.002724036601537527e+00
7.522148862688169402e-01;1.758257433577000928e+00;9.435372641921009329e-01
1.443925778913685676e+00;1.756855523917771666e+00;7.694635419145304800e-01
1.777989664760962096e+00;1.180495496193969540e+00;8.478750991921996105e-01
4.862657787900586115e-01;2.597510173351427198e-01;5.452780199059832356e-01
-7.307140195333072796e-03;-3.570730618126392031e-01;3.109213084866068733e-01
-1.143965037632236559e+00;1.582154759106622510e+00;9.336460909519261886e-01
4.697547082958455356e-01;-9.788702051428108675e-01;8.854721204138636947e-01
-1.379684825257840863e-01;-1.150118860204626170e+00;9.163741629740249639e-01
-1.149249318791650598e+00;9.687016047253305118e-01;9.910239671576930309e-01
-2.738140816976337710e-01;-1.992666638859077022e+00;8.820891352445876521e-01
1.359852451605231050e+00;-5.651295246249041782e-01;9.957356885612475006e-01
-1.869404177104889708e+00;2.446535443891875161e-01;9.466408368606453738e-01
-1.804485265356034152e+00;1.159198200018045188e+00;8.361595536570578524e-01
1.866780019176370153e+00;-1.114593203049045744e+00;8.217105143046810056e-01
2.969491196004239164e-01;-1.044198575714864408e+00;8.846046743563423798e-01
-5.854068580015021617e-01;8.582855573571817054e-01;8.633422582309889792e-01
2.133671500661766807e-01;-3.589300445801950623e-01;4.277456696724896146e-01
4.514097399017780177e-01;1.422282680522451770e+00;1.000836041112990848e+00
2.533191988954408558e-01;4.450232173918866607e-01;5.076253750053486558e-01
5.200957956008829264e-01;1.387624984413084128e+00;1.001083836408481975e+00
1.171066578593413343e+00;-8.303688356674063797e-01;9.811524351426715862e-01
1.227787794599307425e+00;-1.103883715717146607e-01;9.404536759767756493e-01
-2.746684558862639847e-01;-7.179734123070957708e-02;2.803353132580794771e-01
-6.524871475801679033e-01;-3.463590481557483614e-01;6.838927702547462628e-01
1.946236652044623039e+00;1.704779435319323522e+00;5.245887941607141336e-01
8.173015488157715502e-01;1.688708393398410834e+00;9.576893536244189820e-01
-3.630146963440554764e-01;-1.437599329080684107e+00;1.004393024600110707e+00
-1.055234687834198049e+00;6.189822046759911878e-01;9.391921479296801989e-01
-4.693640277490307433e-01;1.004028082757840945e+00;8.965162165281280737e-01
1.383571642931702428e+00;-2.096879166986784782e-01;9.907698205573208794e-01
-4.376682286100770369e-01;-6.820427265829605012e-01;7.346312657455933426e-01
1.310458428614111437e+00;-5.825093387110040766e-01;9.893656605060768827e-01
-1.423149798640078512e+00;1.586024314961553383e+00;8.534444066617492552e-01
8.778991084752525431e-01;-2.494819820067517568e-01;7.826730334642619802e-01
-1.576499767965533039e+00;-1.279802610027933607e+00;8.998737718425283694e-01
-1.886737332421166702e+00;-1.950016344729672557e+00;4.098471774515112798e-01
4.966346160731682779e-01;-7.573100473300766744e-01;7.941923474016681084e-01
7.404058835566189600e-01;7.288436547644989716e-01;8.634245025661427819e-01
1.984900889402934965e+00;-9.099867716037564058e-01;8.140863647068470321e-01
1.185190347786981402e+00;1.474757748183785022e+00;9.447894579488831379e-01
-1.222139824938044406e-01;1.515137386503106143e+00;1.013228646889651419e+00
4.709372243291265470e-01;-3.114029495572436801e-01;5.566569496725753963e-01
9.105691193412828177e-01;1.459729813652801855e+00;9.871823735742766281e-01
2.219770816255386414e-01;-9.556476700634854993e-01;8.225055978700405168e-01
-1.282065395678385844e+00;1.031008512107955077e+00;9.924050590506463543e-01
1.704026703929863107e+00;6.193378750424538559e-01;9.736619647203534900e-01
6.411212690488321542e-02;1.336468074617709778e+00;9.838859316937897947e-01
1.653850510632577819e+00;-1.163952979404842658e+00;8.990826612373629123e-01
1.291843389803265296e+00;1.836871941891791593e+00;7.849084674674908779e-01
2.740188868571475922e-01;-4.939434968607478993e-01;5.458732362351045309e-01
9.547626966825317751e-01;-4.928522645140773761e-01;8.816418002610411087e-01
-1.852400708621246395e+00;1.072362351076330267e+00;8.349292295591361768e-01
8.811618698550502948e-01;5.255638755700848819e-01;8.551427373078424043e-01
1.333463966967230352e+00;-1.135131202110422066e-01;9.777108730811584492e-01
-1.808281302452328099e+00;-1.628252137386339449e+00;6.596502066064791059e-01
1.812668829587860131e-01;-1.865504616177457997e-01;2.828826329105771364e-01
-1.933898574537774362e+00;-1.175561002533988209e+00;7.657217614577440656e-01
-1.829934332924881613e+00;7.403057072063994326e-01;9.219742081442353632e-01
1.020957123772757491e+00;-1.569137830263202638e+00;9.553178283276739791e-01
4.287250167789538047e-01;8.848468847337578325e-01;8.359184186806497552e-01
-1.862014920670675977e+00;1.353286524636060584e+00;7.464587973981458013e-01
4.262392016763434377e-01;1.681622297774045816e+00;9.927428156358251155e-01
1.786157918626571472e+00;9.146392921466839354e-01;9.074257905128662038e-01
1.730858250353556560e+00;-1.903941279090155980e+00;5.366450109569564919e-01
1.364830183077994086e+00;-1.489240465707385663e+00;9.026205236860974646e-01
1.116608762980773051e+00;-2.129307272398848205e-01;9.028450093501104723e-01
6.448739169647437208e-01;-1.709859038395960429e+00;9.666656232937256288e-01
-1.366127310578439058e+00;-1.508041838188450168e+00;8.949191122230197859e-01
1.446761444002989894e+00;1.639345076639877608e+00;8.192513469223886569e-01
1.696244293925495583e+00;2.877365661176658485e-01;1.001218803252893030e+00
4.746331548997724248e-01;9.777535422460874592e-01;8.818719379948353199e-01
-1.626454909871313692e+00;5.583804759339336954e-01;9.935329301040536354e-01
7.505611065970891893e-01;1.983069301929014205e+00;8.442384026063473046e-01
-1.528791567541727403e-01;-4.692474329354192619e-01;4.704300277883306514e-01
-1.184091642246000831e+00;-6.705486520440215870e-01;9.755704097893419524e-01
1.283132632988129629e+00;-1.331800395879646715e+00;9.554547278651431830e-01
2.268396585823135858e-01;1.398439412786999458e+00;9.983011697453527677e-01
1.171459016331347414e+00;9.594609158794118464e-01;9.842254335226798823e-01
-3.270174448754423757e-01;1.293475615386989741e+00;9.755035613679898798e-01
